# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Jun 02 17:20:30 GMT 2021 [seed=1123581]
# -beagle_GPU -beagle_order 4 -seed 1123581 -save_every 10000000 -save_stem 2021-06-02_discrete_only.xml_run1 2021-06-02_discrete_only.xml
state	Location.rates.Arizona.California	Location.rates.Arizona.New Mexico	Location.rates.Arizona.Texas	Location.rates.Arizona.Baja California	Location.rates.Arizona.San Diego	Location.rates.Arizona.United States	Location.rates.Arizona.Mexico	Location.rates.Arizona.Rest of World	Location.rates.California.New Mexico	Location.rates.California.Texas	Location.rates.California.Baja California	Location.rates.California.San Diego	Location.rates.California.United States	Location.rates.California.Mexico	Location.rates.California.Rest of World	Location.rates.New Mexico.Texas	Location.rates.New Mexico.Baja California	Location.rates.New Mexico.San Diego	Location.rates.New Mexico.United States	Location.rates.New Mexico.Mexico	Location.rates.New Mexico.Rest of World	Location.rates.Texas.Baja California	Location.rates.Texas.San Diego	Location.rates.Texas.United States	Location.rates.Texas.Mexico	Location.rates.Texas.Rest of World	Location.rates.Baja California.San Diego	Location.rates.Baja California.United States	Location.rates.Baja California.Mexico	Location.rates.Baja California.Rest of World	Location.rates.San Diego.United States	Location.rates.San Diego.Mexico	Location.rates.San Diego.Rest of World	Location.rates.United States.Mexico	Location.rates.United States.Rest of World	Location.rates.Mexico.Rest of World	Location.indicators.Arizona.California	Location.indicators.Arizona.New Mexico	Location.indicators.Arizona.Texas	Location.indicators.Arizona.Baja California	Location.indicators.Arizona.San Diego	Location.indicators.Arizona.United States	Location.indicators.Arizona.Mexico	Location.indicators.Arizona.Rest of World	Location.indicators.California.New Mexico	Location.indicators.California.Texas	Location.indicators.California.Baja California	Location.indicators.California.San Diego	Location.indicators.California.United States	Location.indicators.California.Mexico	Location.indicators.California.Rest of World	Location.indicators.New Mexico.Texas	Location.indicators.New Mexico.Baja California	Location.indicators.New Mexico.San Diego	Location.indicators.New Mexico.United States	Location.indicators.New Mexico.Mexico	Location.indicators.New Mexico.Rest of World	Location.indicators.Texas.Baja California	Location.indicators.Texas.San Diego	Location.indicators.Texas.United States	Location.indicators.Texas.Mexico	Location.indicators.Texas.Rest of World	Location.indicators.Baja California.San Diego	Location.indicators.Baja California.United States	Location.indicators.Baja California.Mexico	Location.indicators.Baja California.Rest of World	Location.indicators.San Diego.United States	Location.indicators.San Diego.Mexico	Location.indicators.San Diego.Rest of World	Location.indicators.United States.Mexico	Location.indicators.United States.Rest of World	Location.indicators.Mexico.Rest of World	Location.nonZeroRates
534000	1.344304216359562	1.302831253984697	1.4516721854659602	0.36783999510350435	0.3851254589058415	0.6147176791002927	0.25080083784632684	1.4172355037717423	0.14102463260228998	0.6218756866933507	0.825427718249744	0.5714499882425699	0.7192020557655019	0.0768176742886192	0.5193885341713611	2.8290413029692405	0.9213277482286002	0.529878661502131	0.5683512981919138	0.6775029519030261	0.5006426997584736	2.2259451065771776	0.07745099479499747	1.9208530886912343	0.12871652897639474	0.5424498597242011	6.31151203587413	0.8259170322094309	4.1802147486920465	0.7940486630078419	4.032511344756942	1.9993655851181782	0.3183186124138063	1.6021179877456246	0.6221560296054526	0.31917623387938177	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
534500	0.7311959549925952	0.8682380017741242	1.4981952229075746	0.39696361230866917	0.5452943585677671	0.7953136799331708	0.16678168900680976	1.091907993141541	0.1297965846794784	1.5728096976033628	0.9978016321045708	0.5261131236758702	0.6020617799692211	0.13951166884128866	0.6356211856565043	1.7117002573002396	1.0586637053005667	0.39337930845760377	0.4907269247250397	0.8782901871429443	0.32537710897170913	3.044152811598354	0.08820115463148816	0.9596741076495351	0.07210702553330874	0.4768979603370896	5.730838524980899	1.647564923771352	2.0736654338813754	1.9059916655776317	3.598995637841975	1.6548944153088783	0.3077035336235845	1.2178677861066831	0.6867385015580898	0.24923726438228647	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
535000	1.4873087247134953	1.051408106500348	0.6819828132815023	0.25267452485076236	0.5072798688754154	0.6082507207137492	0.3171052344716423	2.6267231246672935	0.35373529828861194	1.389915818248331	1.0892199915534948	0.623077518490928	0.5199134635291845	0.18227328765770215	0.4036127498963781	1.8236001172436098	0.8967839955604748	0.22006312768579722	0.6500124171690934	0.45102904612599237	0.2647076714778572	2.4192537808558296	0.13857740948730357	1.0895969554571263	0.04362749768458468	1.4950192491495824	6.390286983477873	1.2039288432299622	2.3699551441317763	1.1068210578967472	3.9565126651198703	2.360433165877657	0.5035318352200743	1.3712416616862828	0.8592636138635542	0.38082237307414113	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
535500	3.138185149877166	1.5175276494904153	1.2612125254027449	0.5153382285123729	0.5828769100386489	0.8094049808704828	0.6178256849815051	2.1765606846027805	0.2682880920309682	0.5873733166387414	0.833261856570826	0.6892167102099772	0.6803329184684431	0.12906722480971017	0.37216319787021107	2.852819319727677	0.8668746469318328	0.1778048694743449	0.33470625119414	0.5101088191475995	0.138984345522525	3.6425497362150643	0.12326210275615523	1.3583637742959942	0.08440214153397443	1.707046269538182	6.797898154295424	0.8696790582598425	2.6106076942525798	0.5744160191254443	3.4029941916348765	2.4748889611618927	0.2802972956780516	1.5121798353523452	0.8897094835592012	0.32777799310773653	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
536000	2.2781136865920146	1.3879509224953333	0.5446200021240319	1.1214055709798636	0.5163884907802219	0.9558156753518381	0.5490890860937185	3.2481162015090943	0.35479425272694903	0.6751729839964047	0.180274279510556	1.0911347967876446	0.3180263107532397	0.05332740508605307	0.6768986784769708	1.5687775677280382	0.1709880459588625	0.2222958394829514	0.8151656672339358	0.8474330650955697	0.05178957109109236	2.5657303597157375	0.26824210819060706	1.0177813644600062	0.0666284184998225	1.0094713436535308	7.71712540270055	0.929233066549391	2.9910033883166434	0.6547692916522115	4.308848471710509	1.4403873076301064	0.7233814726384797	2.2970403788616056	0.7980465807403913	0.08551669286356517	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
536500	1.7704310772759762	1.6124728391384413	1.1050877108052741	0.46099209101095673	0.5505337961667616	0.5658907328645452	0.4518972810587291	2.431480178777596	0.5930661872269766	0.2922372024931529	0.3697805416074647	1.174643427546428	0.8085027859704275	0.07835556389883105	0.776925658085118	4.964293860347044	0.08212614952276148	0.2892526235979761	0.5213440237173759	0.6627578626332571	0.04181597751189559	1.8677779665001453	0.21887595779652325	1.5387787084918498	0.07630085820464116	1.9901285210332327	7.176044859675741	1.1048022239327748	2.9653298964184103	0.8638452845167476	3.5879682514379736	2.1768250637659854	0.7274536773144774	1.7473294845765073	0.9197144708729479	0.09735532406139943	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
537000	2.3137482584755253	1.7619398639721449	1.075566639157398	0.3933198321801143	0.5887229518060118	0.5240528674987603	0.7789061439198193	2.165563473425904	0.37998810299180896	0.192972350420872	0.565505753916276	0.7856752327342955	0.5203078301075329	0.17066460049142784	0.39095385339499905	2.4157596974354463	0.0864679528425723	0.1348625330794914	0.831611274493522	0.7920908853262352	0.06632751307702317	1.8676988884444734	0.30199913969891334	0.7960322595847391	0.09368331537812116	1.5744482680387732	6.302836193618826	1.7224543082200003	2.255658926878627	1.3233423388449372	3.767773372238039	2.520873486543522	0.5150530590787082	1.1188706937405242	0.8671233093929462	0.10013137742601325	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
537500	1.3599985053525572	1.6389124985213532	0.9032663313764887	0.2089112984058284	0.3861454810812737	0.4083610790430219	0.8850040859354332	2.770158191216725	0.5683856385155391	0.3932315127122525	1.1115569495061424	0.44864986765188913	0.47453547017861203	0.10571565603348809	0.7451127200023846	2.158495366744113	0.13552377377013664	0.1760313904465645	0.47212999947897616	1.4773481626639884	0.0936246000508887	0.6248600822001533	0.27297724852454036	0.8260634473172951	0.050246010012134704	1.7959041914485439	5.255724197885308	1.3708851655466385	2.612652655554376	3.156016575137895	2.9965174226568903	2.039546644514095	0.6556615067208483	1.6565707064952708	1.3167691345074741	0.10057575041782872	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	21.0
538000	2.510585703598109	2.255483444460734	1.1619198015895353	0.1844706563992771	0.36252609404240876	0.47717289927725526	0.5919923115404605	6.213181819785244	0.9665781579376805	0.16790868113578375	0.573607205837448	0.5794924894860626	0.6786092506921757	0.18015573412956584	0.5114441137834759	3.139853700794334	0.0758380582571892	0.22184667780195863	0.6095794421478533	1.6187928047885807	0.11183495601584761	0.268375525087296	0.20451066679936153	1.421013407823029	0.038276869021139824	0.8870436409433218	6.009878824835359	1.0447698876268336	3.0490606598889642	2.2666097928302755	5.443789248681845	2.9702965000936596	1.0378980168421557	1.6096282651328273	1.4978400241618803	0.3635634260981282	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	22.0
538500	1.552138720259254	1.3809752649628864	1.1712836675882283	0.3169416089993045	0.5609334258221188	0.9026151823605585	0.6609541901191309	5.072852729812623	2.5040407529908024	0.23704088234814444	0.5427905391009156	0.6254405649948167	0.6043695164344602	0.191049179093366	0.9885224176102501	3.1419224596431308	0.08864506839935545	0.3644893824223005	0.8816198500600738	1.1698472368819524	0.13045193498517785	0.2516855328704506	0.25184050430467403	1.2343804743485602	0.03725069655295171	0.7894958479673294	6.076019561205157	1.4028403841800359	2.8528836380070492	3.270037270422679	3.455019362691411	1.94955316247666	1.5531524011977271	1.6382858919685834	1.3744557260890697	0.22101176621849714	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	21.0
539000	1.807921604867539	1.9987225604045362	0.7308365604046899	0.1433948020416656	0.678573796030867	0.6172887097997598	0.530016726950177	2.531965394910134	1.5509337521941282	0.22711454868321151	0.5049074823275227	0.8963813692716034	0.8688887584263649	0.21337078717869656	0.33390889177366284	4.838623711593717	0.1737881447025558	0.43288754703997406	0.7472221355580386	1.9354430541899728	0.06727062059700452	0.6841839995259372	0.31705103896427855	1.240104626128664	0.054344651988788586	1.263858961766989	7.700489355227744	1.593662167365811	3.0045235900757588	2.052712820725567	4.350666802713406	2.661530099419442	1.0102315923104521	2.710369335465475	1.3375406475395282	0.11613362619985108	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
539500	2.100284374593761	1.6631988941941471	1.7458219319565884	0.2059555819609049	0.6216193445626664	1.06155716842114	0.7134129570991169	2.480598735519835	3.945960161307796	0.27370316174769627	0.6655591865220902	1.3016935507090217	0.7665024375355433	0.11774098648882074	0.3686995209025391	1.6229525887100162	0.09857161634443322	0.21186953010899726	0.8713736128176166	3.1268669438320975	0.029354871066333544	0.7805625725017966	0.4929812623461292	1.450922582999875	0.04858190364817299	0.8074726761590459	7.948868934255583	1.610343114152624	4.169422274378393	1.8537269861449186	5.486452466011713	2.681678533392887	0.24398303361008009	2.0361365542740257	1.7264960225035737	0.3693968446925375	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0
540000	2.9011627036129104	1.1987839431220606	3.706208366108459	0.09714174515758213	0.5436995307784034	1.0446024185254128	0.4737138985378197	0.7135227773770733	3.541934538752372	0.3150188927745446	0.3985098063009051	1.089118094888914	0.545498589908051	0.13172893478050973	0.46167031728872077	0.7910751934448149	0.10074626651931361	0.3287596251125286	0.6107551025659264	3.155510624642387	0.033469895489833874	1.5323495453001004	0.3763367603698799	1.6709420083196467	0.1166700737073356	0.7262183204891477	7.515658788569036	1.8748389693163416	3.6070580993397114	1.7525264634347384	5.258466917460647	2.5015225428186403	0.2093774845350721	1.7587006458797334	1.9058992162621742	0.41024206221577536	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	21.0
540500	5.050415390494847	0.989704468742741	5.870878253066549	0.08857994736389496	0.6701167671325641	1.0151246318829092	0.7126061506865181	0.5793630221868828	3.802541496473043	0.21752004616621332	0.6597046716344642	1.1486131174133731	0.4095948947736131	0.13665555397366264	0.41762056678303544	1.02226935775798	0.07221743059911485	0.305252151324624	0.6913306688290384	2.9276099073012616	0.03743070626490752	2.1824361560420376	0.2803560251693368	1.1402186773355008	0.09407319627577777	0.44328168186001704	6.8904380497986155	2.095033445239121	3.2594039472381557	1.6653726580084374	3.652863003690557	1.6200967592163014	0.29327904007088923	1.4753231310218466	1.0443217330491958	0.4931873996775357	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
541000	1.5510016748058675	1.284873322630104	1.831549638622197	0.1327094331608264	0.38140376703078105	1.268187040541585	0.2816742266598658	0.9457949873994802	6.917877718982353	0.6764925741145636	0.6779384438576141	0.6197991931619078	1.1829609282033318	0.21479957150949303	0.562564469806494	2.1268401221386677	0.09456998689427712	0.3639317600043839	0.8897875226759039	1.6918924934813355	0.016365937325155424	0.4795542583978827	0.20585705087805398	0.6371719374966145	0.21037080509637468	0.5397505378543662	5.874052057702636	1.5715131848519688	3.0897200278493084	0.5044030846163804	3.9235548724572156	1.8994628418432764	0.39455008973683053	1.6725651786421403	1.3324131871257545	0.460343237347325	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	21.0
541500	0.8257836861762362	1.6994061759436785	1.5867881965731723	0.1431982097140573	0.47153005713457385	1.0203141414349535	0.8312332502911725	1.3456544878719578	2.914953103402687	2.1581389871672183	1.2325630918994728	0.4273160848488617	0.8035600427597436	0.3611436319878864	0.38593506019864143	1.5174373173242761	0.2848155395545053	0.17493810322449727	0.6477322652350834	1.3029044203617282	0.05396495110761244	1.0205133729270934	0.6125629259122208	0.7880369161372328	0.1493078499446719	0.3059305957928037	6.740935901382107	1.257449246293079	3.6476960390693165	0.4218229839390562	3.245039800445254	2.593354281744184	0.34995782087958044	1.7106004242073027	1.3244155034937009	0.40494408253798975	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
542000	1.5530674326905631	2.7286262872531837	1.0701029031497178	0.05343064332538677	0.37128836221761685	0.9268630746790111	0.6019556271518531	1.091765270263617	3.0052100166613025	3.128275398490558	0.8799164846713977	0.3621844536751765	0.5754379687108518	0.33608388478961937	0.3192199223472625	2.107162999113871	0.3922935690940815	0.2263297041790844	0.7016419839845393	1.6722624550290304	0.028361748692748295	0.39104061328808215	0.19242065562139668	0.9439889833198318	0.3325707033126124	0.3953794470660964	7.244274608718997	1.3433702675097394	2.545883991510745	0.3830460887888013	3.436918971768002	2.004418469161339	0.33316789237629285	1.4187365389127538	0.9853201068314068	0.6285830767695768	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	21.0
542500	1.1997501813089466	2.048513441942397	1.2504939577561667	0.05916351970524525	0.2534814432968185	0.7194139233321799	0.4647034616134282	1.8063389488008998	2.000418221448355	4.066446951100303	0.6690579211248939	0.35450082675569644	0.4945912611904517	0.4458562174983674	0.4795507555826077	1.1319205500961342	1.1217318765639495	0.38511091932280145	0.5307208662643197	0.6388694862332234	0.028240450226695777	0.322511103747719	0.4404366232753615	0.8413537615507614	1.3778420640357374	0.19100609075749028	5.9623944064224075	1.8085392738100576	2.7209632504953336	0.30216639968341735	2.5887358785687797	1.9008132311742674	0.2021554576745487	1.6091217060831444	0.7028168435979807	0.4090848582483068	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
543000	1.8619531371402003	1.3035082789362717	1.6392995863449962	0.07653555811906196	0.4240793319778627	0.6293422460388604	0.6438516230298812	1.9117149040915258	1.6456500982266593	2.611796468750451	0.5161334218073447	0.6282738036771259	0.7121329562850633	0.4447598366219729	0.5890258913709686	1.2526073217860687	1.7008671504621236	0.40779432673170135	0.3201511419251716	0.6893800911390394	0.024041156367038508	0.23841299202375396	0.34894028478240946	1.0285365158467423	1.9532752447573862	0.2595052933469009	6.473160309931732	1.7189123378862834	2.8377017237208313	0.9485265429055038	3.811855783127005	1.790489242843265	0.2869291558441044	1.757786292338252	0.8604282527908567	0.5415731981948904	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
543500	1.3297700788274451	0.6653152373943899	0.9403468554383382	0.05980235128457048	0.3741640601125223	0.481387173004599	3.1445097337182126	0.7855116817319218	2.08016245927422	1.8354584228314212	0.31174076256040334	0.7134155237112804	0.4124642274903444	0.8149611522113426	0.36665484174545643	1.298251907349052	1.695099438491215	0.2624511284180366	0.5959749829178104	0.6004747734686033	0.0626897394212589	0.31856478183732445	0.27954434450696786	0.9376698911424269	2.378596798562492	0.22657434865160933	6.7082183217062274	0.9546041003436165	2.734535194793269	1.3637722214500687	3.5053911755635725	1.8988464565826448	0.587429990230955	1.0881576895432996	0.6073591561816288	0.36834152505382567	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
544000	1.5351494963492294	0.596011165688354	1.0194712130222066	0.15854572297449637	0.4609265835993252	0.46926392519769106	1.997864902634915	0.5060247295102719	3.2132247029247987	1.6126196395494459	0.3278113330811403	0.5972666927619148	0.8687421004687484	0.848893291638378	0.5201334390025505	0.6293393246146679	1.4037361617753383	0.08283743200031711	0.31562247907230634	0.49934909910066977	0.11686660335568973	0.5715510648393068	0.2601434805670902	0.9015633171633171	1.7367495060425764	0.8897389738559442	5.612996263420585	1.4857473726826815	2.8299534733515768	0.8042594449702045	3.158205967377032	2.065294414938618	0.4406391829113507	1.3509708282177988	1.0122608791917593	0.30551525905580734	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
544500	0.9188735759710356	0.3609782497176743	1.4139692093268306	0.15940415071858113	0.21803317041750395	0.4683351823820087	2.0268430525517056	1.606605227721239	3.895717194188348	2.0191254785425734	0.4985680369181389	0.739633804004392	0.5044173410134545	1.1572010060256257	0.3780439495103429	1.509483647983749	0.8775532807449865	0.10790932687053116	0.6073802177462952	1.2155931038465397	0.0625910777158719	1.3702129392881353	0.28868735458163564	0.9509376514090029	1.0615320439269815	2.397632807387007	5.277960279477366	0.7452865550738513	2.799550696276731	0.4704344223145571	3.2049380468126576	2.0545500431693466	0.29342824875587137	2.0273292452450584	0.8063576614160829	0.1476853125771415	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
545000	1.1459200036116293	0.1732825119430352	1.3296248210335377	0.19122757178355096	0.3010502672683861	0.49218501243846147	2.16787707860189	1.7371652894442076	2.311777072159827	0.9006662584042227	0.6439979627530144	0.7128653528587728	0.5909507073034546	1.9970038408246316	0.2867664245645722	0.9454877446128247	2.014310406900341	0.1466720846135267	0.5137053821284027	1.2026778795979196	0.21562446105947689	0.9271849349666675	0.477098512676318	0.8395823207182619	0.9642365784332175	3.338352443356375	5.714229441730176	0.9183010115318977	2.418973226414553	0.5904991323360983	3.211092579923471	1.6649755271062905	0.35951378748760987	1.3701264935166169	1.06239109197392	0.24075649777284983	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
545500	1.078978811915169	0.09131754636340403	2.3765873920347422	0.4919953871978961	0.5055562178455613	0.850411342028749	2.93733647966903	0.9920958352465834	1.184652686458754	1.022187356218896	0.46375924962846876	0.9774834422523965	0.6286412086023995	3.2043387534476717	0.5037327763217679	0.7625976117487108	1.40237252363968	0.31845231126692986	0.4230918514739339	4.5580311892197365	0.0845531205898421	0.9538647120624114	0.5451196500686827	1.5738425783364727	0.7598392302106088	2.9005125776258724	6.421430808810848	0.902768112208472	3.4240920974481854	0.1168324973109799	4.213576794702285	3.0082547168061766	0.30768226836925827	1.9764080799101016	1.7240860596482876	0.31646776199750626	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
546000	1.0685172070712052	0.09269749359841982	2.9389442335740457	0.2492905197905117	0.616620235940933	0.49211060849794985	4.04447766605729	1.7812473654414707	0.878211491616418	0.8617824143310562	0.5923890295960204	0.6470004839730548	0.5018138765557575	4.195947363150985	0.3339610680003685	1.1529997254860564	1.3711753363508732	0.2045452192153177	0.7081583941210735	5.636617519690629	0.13870146519510357	0.5095124990900171	0.9639611254436219	1.3011359021701145	0.7636882460524321	2.371676181720092	5.92497144063339	0.8084339663737529	2.9827883732208362	0.1507549033837247	4.495219408732391	1.9408364038355208	0.09913875406367373	1.5085786503643264	0.9549034451399594	0.19135282767512796	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
546500	1.5957307696665053	0.09823815283905178	3.4814583483891237	0.13988581052976912	0.9549889294853819	0.22658275946326048	2.5299894345420215	1.6677268647320018	1.2870511173838022	1.4371885683146979	0.6133342829505428	0.7761460871309609	0.9309925533325959	2.1695890778452256	0.9563483793241639	1.3125991520175146	0.8034757177381885	0.19884098085898103	0.4639651038904434	7.350504128990656	0.19567856304161488	0.17945942772288453	1.9482872057923706	1.784220490074272	0.3538422340735948	4.787665231523356	6.625506258133036	0.5799657627113812	3.1928054065571643	0.1628520532104343	3.815737910254252	1.7635944697282266	0.15371843238844624	1.8051338580243572	0.9596824586063936	0.17088141807049573	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
547000	0.6434010880854341	0.08898743552049579	3.213360219632585	0.12196510852243353	0.6749120538732317	0.45398451658426886	1.4512116561030683	2.2189794437569987	1.0931116507600216	1.2137954123267896	0.7739670283873462	0.6758643285973575	0.6963053658221001	2.5147354404127102	1.005150753424374	3.2275870200403682	0.9600730009044754	0.6226509122451762	0.3494197566363081	2.634451923288329	0.6489717700921632	0.2628344126912597	2.5566515027860346	1.1582017199108392	0.5563460234941947	3.8657365286421403	6.278665013155177	1.0255224320141496	3.33593927177426	0.07025185840452025	4.46042686788293	1.834732635205971	0.21622199197254813	1.4024242613891158	1.0359436965606077	0.18062957152242157	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
