# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Sep 19 17:51:44 GMT 2022 [seed=11235811932]
# -beagle_GPU -beagle_order 4 -seed 11235811932 -save_every 10000000 -save_stem 2022-09-08_exponential_fixed_discrete.xml_run11932 2022-09-08_exponential_fixed_discrete.xml
state	joint	prior	likelihood	Location.clock.rate	Location.meanRate	Current Tree	Location.rates.Baja California.Los Angeles	Location.rates.Baja California.Mexico	Location.rates.Baja California.Rest of World	Location.rates.Baja California.San Diego	Location.rates.Baja California.United States	Location.rates.Los Angeles.Mexico	Location.rates.Los Angeles.Rest of World	Location.rates.Los Angeles.San Diego	Location.rates.Los Angeles.United States	Location.rates.Mexico.Rest of World	Location.rates.Mexico.San Diego	Location.rates.Mexico.United States	Location.rates.Rest of World.San Diego	Location.rates.Rest of World.United States	Location.rates.San Diego.United States	Location.indicators.Baja California.Los Angeles	Location.indicators.Baja California.Mexico	Location.indicators.Baja California.Rest of World	Location.indicators.Baja California.San Diego	Location.indicators.Baja California.United States	Location.indicators.Los Angeles.Mexico	Location.indicators.Los Angeles.Rest of World	Location.indicators.Los Angeles.San Diego	Location.indicators.Los Angeles.United States	Location.indicators.Mexico.Rest of World	Location.indicators.Mexico.San Diego	Location.indicators.Mexico.United States	Location.indicators.Rest of World.San Diego	Location.indicators.Rest of World.United States	Location.indicators.San Diego.United States	Location.nonZeroRates	Location.branchRates	c_allTransitions[1]
437000	-4982.568916801948	-706.2837208379369	-4276.285195964011	1.5606569239319057	1.560656923931905	977.0	0.7459838779175526	1.1733890114891	0.14456854487792054	1.906997583557671	0.5977687642377838	0.43867373397898696	0.43396145147748955	2.2244134362758117	1.8674945099020606	0.121798866398504	0.4043813248715675	0.426983143587731	0.5952809094936863	0.6282225273159282	2.106993003885067	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1433.0
437500	-5009.018640987873	-698.7505931723272	-4310.268047815546	1.5382651257672684	1.5382651257672697	380.0	0.8433287169585194	1.1386987933381605	0.11472945718579401	1.43416704479817	0.47786238980292095	0.4334783237391245	0.42854711095615466	2.383475129111824	2.0200293934995766	0.14178573678658188	0.37636277900893067	0.23090125940998754	0.47310293615109866	0.5251923339270829	2.0873734500772567	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1426.0
438000	-4965.303152230431	-725.5998392538388	-4239.703312976592	1.5859954014793216	1.5859954014793147	854.0	0.6703384815627464	1.2490542588162439	0.10029338498055994	1.3742807084710447	0.3303765265405601	0.3692383367681711	0.41131470298717465	2.178745744998911	1.8052477415154133	0.10671103004183255	0.6960392630998607	0.3822033955562408	0.4342876295430767	0.7669164062077978	1.865111738918752	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1397.0
438500	-4997.838883227506	-698.7873994563718	-4299.051483771134	1.5171749051516765	1.5171749051516699	64.0	0.6987925181476662	0.979075397834	0.08972297175325185	1.2838137877180578	0.635971845770815	0.41638857539952934	0.5202256023478891	2.2915808063040193	1.774099542290249	0.10879145680853229	0.3461646078678085	0.3742474192982692	0.30036302336932036	0.8080329049845215	1.668814381089324	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1404.0
439000	-4989.157910745397	-700.1829348106763	-4288.9749759347205	1.5360101041756276	1.5360101041756273	1372.0	0.6901182430612701	1.4048322761327554	0.13969433201254053	1.7306417222353774	0.4881186202561904	0.26536952153135057	0.5289977806666148	2.4099163260906358	1.9960820038738143	0.1561130055334479	0.5027327757958986	0.4200482924394797	0.3544846114459921	0.7068974127179422	2.1371053805207176	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1393.0
439500	-5000.459613225936	-672.573763179317	-4327.8858500466185	1.473336063193843	1.47333606319385	1040.0	0.6871948296149457	1.124967037387011	0.0979172323893091	1.4987105359794015	0.5512944632423714	0.4932972598925206	0.5635308122304763	2.4255773399140135	1.9262885790257112	0.2873543790817489	0.173918293352782	0.4281404802428671	0.34512153540045576	0.696998600220706	2.21897044994364	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1372.0
440000	-4969.736135264968	-688.499372562307	-4281.236762702661	1.495248792988868	1.4952487929888705	619.0	1.219333139946726	1.4535509136778826	0.11359721285487653	1.4048163575144037	0.3499803456327048	0.4166137523933681	0.5603157682203391	2.5901247548476705	2.6701666536289648	0.19558948792371364	0.5224849663843715	0.5025903928166018	0.464367549729221	0.8179897612653638	2.115221825793383	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1398.0
440500	-4998.364035933797	-656.1116873366365	-4342.252348597161	1.4363184178367325	1.4363184178367352	822.0	0.8322839006138429	1.10601290554803	0.10967019835875222	1.31160388241644	0.6211511362233764	0.46222389515215373	0.40240867438272543	2.2760722618678693	2.612707124302231	0.1670556155090318	0.31327333746432495	0.5387587084881088	0.4605720898290867	1.0951542240647087	2.1000093638165183	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1369.0
441000	-4989.536803336378	-643.2333438392395	-4346.303459497139	1.4201201772185401	1.4201201772185403	992.0	0.6531936138090264	1.0574406782969474	0.19400082773753238	1.7416177782689788	0.6170470846248083	0.38047963475813923	0.47227446186835825	2.2295634027992923	2.2983921132771346	0.22870514972666334	0.36037947368656353	0.5965435896030293	0.35023234019681193	0.7398529545277139	2.2322921643569567	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1345.0
441500	-5036.038309155327	-670.0925961031105	-4365.945713052216	1.4239166322451344	1.4239166322451302	569.0	0.8824491037866333	1.553360195688131	0.15613342418976353	2.0918577012574904	0.640763877550841	0.25684145085270743	0.4372628759049134	2.5826273956708903	3.153512489468788	0.2547865837230596	0.5172613064449942	0.7953306064119601	0.7790913298463022	0.8902409890936126	2.5340200746657007	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1404.0
442000	-5015.889744369383	-707.8343734540505	-4308.055370915333	1.540462056961592	1.5404620569615801	1015.0	1.0763747838877893	1.7242155955975595	0.22713431347472327	2.13416637330097	0.8966818873867934	0.7728803602275697	0.8449929825316917	3.5954853728939997	2.865231547920008	0.10033783360527503	0.2830264214174008	0.7601191537432894	0.5275582754179802	1.3286383755071447	2.7589589259780096	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1396.0
442500	-5008.935086003926	-664.92138111	-4344.013704893926	1.424135029442527	1.424135029442526	454.0	1.1621427950538243	2.4700748120066796	0.2563930421627883	2.9808366722319333	0.9125941311140127	0.6022875570486192	0.6537298875309399	4.9442886245883795	3.833451690779336	0.24815773796714982	0.524119770775923	0.8323594316647412	0.8760860576209635	1.1823043793425183	3.600124247348257	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1377.0
443000	-5018.825436815789	-702.0480188496466	-4316.777417966142	1.5147976457468058	1.5147976457468064	582.0	1.2466248084021834	2.486448078295845	0.2959089280721625	3.155806828614183	1.050898065284842	0.6707383777286253	1.1700197877448169	4.466018095735283	3.7458284229326613	0.17323865158690008	0.833665246943811	0.6561109666269853	0.7637250358512423	1.2819782050726913	3.726269918784995	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1382.0
443500	-5040.691695328007	-713.4141074205208	-4327.277587907486	1.5456936845274971	1.5456936845274947	1290.0	1.1357505516075834	2.481768107672204	0.47547594273308047	2.956442878174826	1.3095561688703483	1.2746526738068926	1.2406859314292185	4.274619607498457	4.239846990231198	0.1093709122662739	0.6155749903539943	1.0698014025982936	0.8513305927967114	1.2858868590562387	4.121163007843838	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1383.0
444000	-5034.7412857786785	-660.1006308913338	-4374.640654887345	1.4408561350849107	1.4408561350849132	4.0	0.9301949545900815	2.524528809406489	0.15325470552939952	2.123856433733332	0.9062618415446417	1.0704744965465451	0.7733004589730096	3.1550243873540187	2.8700098117182438	0.3408584293099903	0.39202052521689923	0.5832441579297201	1.072336634712708	0.7976702239265918	2.7834445536583465	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1390.0
444500	-4988.988933107095	-669.6263029986397	-4319.362630108456	1.437089291910287	1.4370892919102851	481.0	1.2948798929461771	2.008367530197694	0.12519592617873257	2.4930297255514478	1.1628830440120046	0.7546094650178046	0.8429338348762164	4.115844719439611	3.663975981388817	0.32659290102222305	0.46588131792206877	0.9395053516122411	1.6141863294408765	1.0328281381868547	3.565153760828807	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1379.0
445000	-4971.533795202816	-667.0682451505882	-4304.465550052228	1.4213072587107884	1.4213072587107871	155.0	0.7407718939527436	1.9330900773726183	0.29658719673093703	2.30405206525383	1.0044614568727797	0.5851871496180957	0.7575545000746996	3.300327714541028	3.1212395652421785	0.4526917767387325	0.4759962202449513	0.7879636030912631	0.8387314314274443	1.1213510017336825	2.408587037907578	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1369.0
445500	-4983.702951690483	-697.8063669769833	-4285.8965847135	1.5082865060831294	1.5082865060831394	71.0	1.3636463405231303	2.476476117646875	0.2436968238963927	2.3796944839763503	1.0904513832338922	0.6607874238168947	0.9376273537835781	3.96938083412969	3.5310325694381586	0.34399274706803185	0.5357912726590027	1.1468417573052345	0.508352555640847	1.1962853698995757	3.206758149172298	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1372.0
446000	-5062.617454352854	-685.4988362267585	-4377.1186181260955	1.4875950247221155	1.487595024722112	1224.0	0.9583102087193903	2.0722991816294827	0.1478933799868565	2.026183518190863	0.9036163608902527	0.8397579729186835	0.6793339397797487	3.3185925958075337	3.5134033461484475	0.35513460572583966	0.6337436297746245	0.9536999531665471	0.27737775366173223	1.413441399389478	3.2901790159807067	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1390.0
446500	-5012.220712413979	-662.5526785574966	-4349.668033856482	1.4185069318978236	1.418506931897816	804.0	1.2501798991036908	1.7203261008112638	0.23875518093331266	1.720466947882692	0.6447311457923538	0.40640081246641757	0.6996241976016809	2.545173353807935	2.55119134265332	0.4070954635876275	0.33140635971329546	0.60634591440826	0.5660771259420739	0.627252983517697	2.589916782683249	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1347.0
447000	-5032.117785148814	-675.7359997649468	-4356.381785383867	1.4689264374724564	1.4689264374724529	57.0	0.6623729153049931	1.0566261671286183	0.10957816445521767	1.7352590039034186	0.5405628760665098	0.4062717339684394	0.7046324605496084	2.4167780542981023	2.0524419675828804	0.22318379304860136	0.50561651850453	0.428694827597623	0.5387045756074894	0.7459360486877796	1.663630238011922	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1387.0
447500	-4999.164484973912	-705.3788698026272	-4293.785615171285	1.543105125251609	1.5431051252516088	819.0	0.8548686513102294	1.0205241847157298	0.06641648978594579	1.4550783366217	0.5600657894293608	0.22053345505785124	0.4069532306851726	2.2991876224738808	1.7434110988500464	0.19501049455951733	0.7069780442321154	0.4627018281270712	0.5810274739801139	0.4775861695494311	1.925821175833025	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1386.0
448000	-4959.786766301925	-672.8929399074889	-4286.8938263944365	1.4574562137752916	1.4574562137753022	1199.0	1.0275131115666103	1.3425058098133265	0.26991294752080136	1.5282828584010524	0.5969992827073715	0.5545274114064181	0.43572214809990434	2.7631080489441313	2.4765159680594233	0.23421300579866403	0.4688271195700241	0.5973395022392126	0.6882709769336527	0.8099492236663618	2.3044720380774186	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1368.0
448500	-4985.310128799022	-776.630280326398	-4208.679848472624	1.6673795005163679	1.6673795005163778	155.0	1.2079481821800158	1.9302532395176013	0.13165046621886503	2.2528189612329954	0.5988223546537916	0.5420933913795738	0.46321348096111853	3.070190332268986	3.116317782077168	0.2619546869448599	0.6652793184306899	0.5281473300421703	1.0105596589514927	0.8400321118878713	2.7187382112619796	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1451.0
449000	-5026.180195851627	-721.3274904807349	-4304.852705370892	1.572071867184282	1.5720718671842846	591.0	1.114464737163061	1.3835559633765289	0.2546485586687098	1.908068321646451	0.41280298211772287	0.33750476709919003	0.4737780984924879	3.1352687695813217	2.228789083557805	0.17460078301371176	0.7695535489206908	0.552853225713843	0.8098721816583504	0.9771457058920755	2.2174199086687447	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1389.0
449500	-5038.242954935469	-716.2415969264231	-4322.001358009046	1.5663670789608501	1.5663670789608402	1212.0	0.9833217195261859	1.6864030892906157	0.20624612217392296	2.1218298900208605	0.5095507724679388	0.3942839195911596	0.4106571071045341	3.061758774613496	2.3562242652464684	0.0778008468101632	0.35104029552116045	0.5692964021040557	0.5610836844131061	1.0734427597088525	2.597035100447726	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1438.0
450000	-4998.712965019753	-682.4213952633723	-4316.29156975638	1.4676952890379498	1.467695289037954	399.0	0.9818616929123299	1.2955611624262338	0.057712073743592884	1.8952911110760573	1.0202435334823334	0.38991105943784915	0.6242317128471876	2.6903279143967875	2.6169623105392446	0.22823538491878737	0.5149086219168355	0.6600703439406634	0.36891713238680374	0.8278267540750599	2.2789092873660306	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1391.0
450500	-5002.30402448784	-684.0957495194127	-4318.208274968428	1.4917423985600526	1.4917423985600613	923.0	0.822160172062786	1.1379543560380008	0.20270121827277773	1.3538710107563818	0.9098095047499938	0.4574599534945062	0.6502513991598463	2.60954699403953	2.5006197218390507	0.1716250174172569	0.4199203541963902	0.5036913996200904	0.26661273246635603	0.683372701464083	2.3454113175127675	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1387.0
451000	-4955.2134298715155	-712.8347421718703	-4242.3786876996455	1.5230525169267375	1.523052516926741	703.0	1.1881247533929817	1.5599545986048864	0.20952128887314636	2.2348918094394836	0.8163741028585481	0.6408111454666611	0.5220612775865223	3.2151527137427514	2.872223273875523	0.17838265611198864	0.7628090203943982	0.5227058245951808	0.508016674896127	0.9745182290054895	2.5181769274918047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1373.0
451500	-4995.181849342527	-690.4048967753769	-4304.77695256715	1.4771292717957527	1.4771292717957532	358.0	0.9661088695891954	1.343213692396756	0.26757437020181957	2.0921803533131103	1.2310128336679609	0.27349510090742335	0.5913319943547825	2.6605229723527137	2.773938255225246	0.18938748318353002	0.7015850452395318	0.5533907423878226	0.5822419464494341	0.8433966660680535	2.4749994288178976	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1380.0
452000	-5022.378283220057	-730.3650560804978	-4292.013227139559	1.5986531399751254	1.5986531399751345	16.0	1.1629218721878452	1.3496898769601609	0.17145686032835358	2.3812031272494405	0.5743008616051798	0.38342509092905885	0.6879995159409177	2.596456356767539	2.5772692865222058	0.4611358592263475	0.8099355747512039	0.4029914121294197	0.7423297039633155	0.8158710504489591	2.1037119269405062	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1434.0
452500	-4987.105889761695	-719.2999866478527	-4267.805903113842	1.568053440620123	1.5680534406201256	326.0	1.4916967170660302	1.779928551302109	0.23777044839413822	3.0394677595232302	0.9683557291072963	0.8286676587322536	0.8735471577673364	3.7549030024875125	3.455520214582842	0.2850416442554	1.0276377871555817	0.5993504922710999	0.9422327659512765	0.9636191259790077	3.658924275957358	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1397.0
453000	-5036.352828928137	-694.4764390378682	-4341.876389890269	1.4897381624138648	1.489738162413858	1280.0	1.3423618990044754	1.9750151124814257	0.33832306188152195	2.847427411680346	0.8693942100783428	1.0093928472813813	0.6457403562067828	4.557254506407864	3.76657051047909	0.22846926634597559	0.6346617359144587	0.8583335084858085	0.536489756876945	1.0526518941241445	3.1650411781334107	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1406.0
453500	-4994.605213813305	-711.0961116149438	-4283.509102198362	1.5468908839506212	1.5468908839506212	1308.0	1.1983872796103028	1.9658749610758217	0.12188849645479602	2.8099619643603186	1.2830299151743758	0.6718709902858777	0.8472624227208754	3.85838276664936	3.614177521896932	0.33691674085663686	0.5252228675314673	0.7466014441574031	0.658315165912251	1.2953367498755943	3.5326096217012095	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1395.0
454000	-4975.0755614994605	-704.1191923404382	-4270.956369159022	1.529823378584311	1.5298233785843078	69.0	1.3306886844986645	1.6077763986115012	0.27903309079793337	2.52113803984711	0.5001681327270988	0.6097191981827839	0.8410401043661079	3.753421410942295	3.441645825457155	0.261224796092959	0.614528724748485	0.869230833023147	0.47836599527221624	1.1844737831177954	3.0163135392024607	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1405.0
454500	-5017.639741906845	-686.0546776483238	-4331.585064258521	1.4839549186653473	1.48395491866535	1065.0	0.905440844936562	2.081409747948885	0.27366987749658284	2.138137877068259	0.708942247696504	0.3851559284553467	0.458028689452922	2.987588794724175	3.31788894052589	0.391073829020138	0.47104967188131	0.7372311746856343	0.6793986338782593	1.0401732889538826	3.3792693162972784	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1410.0
455000	-4967.444458653824	-697.4897077920011	-4269.9547508618225	1.514251566901381	1.5142515669013807	1351.0	0.7725933104529579	1.1776497485011916	0.21586545106997337	1.882922616383748	0.7076504406732468	0.40492697432830016	0.5819835883998866	2.4182284360231585	2.976550341350104	0.30491736224907195	0.6835484136593609	0.5893312412797044	0.71746526905851	0.6393464124867819	2.20575775195304	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1407.0
455500	-4982.834119169763	-669.4931151824704	-4313.341003987292	1.4621104712396464	1.4621104712396409	581.0	1.0336587488761513	1.0950417420928886	0.10747198677194537	1.5197179553981672	0.768484432251611	0.4994041616586088	0.6583817267102398	2.3709500529811853	2.276575804098484	0.15626331744005212	0.3696010744413937	0.38700164854037966	0.37775383156965736	0.7758163374403924	2.130434568489442	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1402.0
456000	-5027.108672077908	-647.8361611066267	-4379.272510971281	1.428000788712397	1.4280007887123911	915.0	0.9478136255424744	1.2391344146329462	0.35971196907462644	1.4261953297838383	0.6694304467667864	0.5067338237785395	0.42340022851143067	2.346279064487832	2.123591096790879	0.1899003640770121	0.5692193049040437	0.5186649020055514	0.3524907364954659	0.6886548198024899	1.941818205784129	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	13.0	0.0	1404.0
456500	-5022.155615112788	-678.9190431082764	-4343.236572004512	1.4825403931092227	1.4825403931092296	912.0	1.385116728870849	1.790775498961975	0.24971510668497743	2.9684539933664613	0.8916552885611462	0.4449461510755721	0.5769055121939078	3.612504595039026	3.5132357298225894	0.19266016782534248	0.5524090641484795	0.6820413469053339	1.0036286180057745	1.2751524431412877	3.2542774202171896	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1388.0
457000	-5003.022165137122	-709.8579453081895	-4293.164219828933	1.5382055825133545	1.5382055825133554	1306.0	1.0330057463160531	1.6813604675963054	0.15223109410993785	1.8907223824215857	0.8193154093985614	0.8033514915456132	0.5145822389595517	3.3462492302618094	3.159512790869032	0.25343241649556947	0.5672502704331474	0.9010520105674857	0.6522556996514378	1.1547077027194939	2.862792247123561	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1410.0
457500	-5003.664286616489	-638.5530063042437	-4365.111280312246	1.4069999422273505	1.406999942227348	1388.0	0.8058343453929396	1.481363775317821	0.1937164140428636	1.3514048955921312	0.642732400091099	0.39230414894920523	0.7522600364806703	2.086141056968338	2.138960963153928	0.17833756359523634	0.49234970461847355	0.3530728562636205	0.39764448556225845	0.7628398534190682	1.6778131549005573	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1339.0
458000	-5047.538816647404	-728.5269693207515	-4319.011847326653	1.5887427443199458	1.5887427443199453	514.0	0.6406439759591596	1.1322863452627736	0.1810253117409077	1.7279861336930085	0.5255437591529489	0.6161353376654324	0.45092980619249856	2.9068098941412903	2.364898160482459	0.18647282200868007	0.4357737726492488	0.34869846407358196	0.2608190435534827	0.8867521979737585	1.7763521010794794	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1444.0
458500	-4987.472272187458	-673.9564804662222	-4313.5157917212355	1.4688508195854444	1.4688508195854362	1331.0	0.6629112969501205	1.0840250349983327	0.09412433274224763	1.4455610493440256	0.4768216264845909	0.42695241273435774	0.31648664720786296	2.055122391971219	1.74800524948658	0.12373916271516129	0.398210518965986	0.42307963041652813	0.4095063432552973	0.5220262525027295	2.0177844003950716	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1365.0
459000	-5015.677279947704	-686.1008051337708	-4329.576474813934	1.5066314557856884	1.5066314557856944	1165.0	0.7506706931023318	1.1839080223546414	0.09627432765460675	1.3089113021680323	0.511866193914889	0.4813782322407728	0.4408521429648928	2.1430416707358693	2.089585495254509	0.1952556055003113	0.2836679754924232	0.42622866514867963	0.3548095089998816	0.7074903491189266	1.9102062197693974	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1404.0
459500	-5045.33324111663	-707.5160116511232	-4337.817229465507	1.5423305979815403	1.5423305979815425	393.0	0.8782464066982212	1.3308158402675927	0.09515627779646413	2.0962551715067557	0.41262636338260783	0.5216830860850893	0.44080867537274254	3.0254115425191777	2.119705617611436	0.17285291880202605	0.48861792741411914	0.4918438932416198	0.26829899389894585	0.9481271917756834	2.356384405428478	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1441.0
